ORDER ID,ORDER DATE,CUSTOMER ID,PRODUCT ID,TRANSACTION ID,UNITS IN ORDER,ORDER TOTAL
111739,2020-04-12,100000315,3795753080,511739,9,297.3348
112676,2018-01-15,100000315,8262662751,512676,4,404.3952
113186,2019-01-10,100000315,6697166886,513186,5,341.136
110359,2020-06-07,100000316,2113413915,510359,8,97.416
110619,2016-09-03,100000316,9223468295,510619,8,189.1296
112964,2021-01-30,100000316,3750666773,512964,7,553.014
112972,2021-01-30,100000316,8713824671,512972,2,98.604
110778,2017-12-22,100000317,2926937052,510778,5,49.049
111624,2016-09-24,100000317,7425260271,511624,5,161.252
110255,2019-07-14,100000317,1284609276,510255,9,486.486
112236,2019-09-16,100000317,6697166886,512236,3,202.4568
111655,2018-08-30,100000318,4327321762,511655,7,365.0185
112000,2022-06-23,100000318,1893735141,512000,6,50.274
111919,2016-11-18,100000319,7645689457,511919,2,17.064
110979,2022-02-09,100000319,9870137717,510979,8,71.28
111378,2022-06-03,100000319,9730446421,511378,5,538.92
111394,2020-06-10,100000319,6182617964,511394,3,275.4
110090,2022-06-16,100000319,2020397001,510090,10,207.9
110305,2016-03-05,100000319,1284609276,510305,6,320.76
112820,2021-08-30,100000320,2588421965,512820,7,102.0096
110121,2018-08-10,100000320,6697166886,510121,10,682.272
111369,2017-04-24,100000321,5127562193,511369,3,86.0544
109902,2021-09-02,100000321,4584868492,509902,6,353.5488
111100,2018-10-16,100000321,2363094138,511100,4,275.7888
111716,2021-07-24,100000321,1893735141,511716,10,84.672
112760,2016-11-01,100000322,9313710898,512760,2,15.68
112912,2020-12-28,100000322,4327321762,512912,3,164.67
110249,2018-01-12,100000322,7645689457,510249,5,47.4
110593,2017-11-06,100000323,7425260271,510593,5,159.48
110526,2018-04-03,100000323,9730446421,510526,10,1077.84
112051,2017-10-24,100000323,5997626126,512051,4,142.38
111843,2019-06-06,100000323,4327321762,511843,7,345.807
111806,2020-01-11,100000323,2524845521,511806,7,413.532
112022,2016-04-30,100000323,5997626126,512022,9,320.355
110886,2017-04-02,100000324,6182617964,510886,9,872.1
112179,2018-12-30,100000324,2363094138,512179,8,545.832
111243,2019-01-24,100000324,9313710898,511243,5,37.24
110793,2017-04-26,100000325,9730446421,510793,3,344.9088
110898,2021-09-10,100000325,1319286996,510898,4,108.0576
110227,2022-02-01,100000325,2430071492,510227,9,361.6704
110412,2019-04-16,100000325,8262662751,510412,9,949.4496
110903,2022-03-29,100000325,9730446421,510903,1,114.9696
111821,2017-03-28,100000325,1893735141,511821,2,16.9344
111980,2016-02-13,100000325,6697166886,511980,9,640.7424
110148,2016-09-24,100000326,9730446421,510148,6,668.2608
110665,2022-02-23,100000326,8262662751,510665,5,510.9885
112929,2021-01-01,100000326,8262662751,512929,5,510.9885
112114,2022-06-21,100000326,7425260271,512114,3,98.8776
111521,2019-06-29,100000326,3495221948,511521,10,1163.988
111734,2016-06-03,100000327,3390230025,511734,10,314.712
112064,2019-07-27,100000327,6182617964,512064,3,287.64
111415,2019-05-06,100000327,8948840620,511415,10,186.12
112840,2017-01-21,100000327,1284609276,512840,6,335.016
111128,2022-08-04,100000327,3495221948,511128,8,941.2032
111621,2018-06-15,100000327,2876522496,511621,8,750.496
112730,2020-08-07,100000327,7833392032,512730,7,367.5588
112925,2016-12-21,100000328,5480721202,512925,10,270.48
110862,2018-01-29,100000328,8619953091,510862,4,69.7728
112005,2016-11-09,100000328,4584868492,512005,2,112.9392
111364,2021-09-17,100000328,1284609276,511364,9,491.832
112149,2020-07-22,100000328,8213207925,512149,6,131.1552
110498,2016-11-04,100000329,3123824581,510498,10,408.177
112649,2022-07-28,100000329,1319286996,512649,2,52.3404
110286,2017-06-10,100000329,6182617964,510286,6,569.16
113146,2018-08-05,100000330,1284609276,513146,4,225.72
110229,2021-12-30,100000330,9730446421,510229,5,568.86
112358,2022-04-03,100000330,3390230025,512358,10,318.06
112103,2017-10-08,100000331,2113413915,512103,8,98.4
112168,2017-07-12,100000331,7645689457,512168,3,28.44
112071,2018-07-13,100000331,4327321762,512071,8,439.12
113101,2017-11-10,100000331,2524845521,513101,1,65.64
113047,2021-11-11,100000332,1284609276,513047,4,228.096
110925,2020-09-25,100000332,6182617964,510925,1,97.92
110057,2020-06-11,100000334,5480721202,510057,9,243.432
112137,2016-04-10,100000334,5997626126,512137,8,440.496
110007,2022-01-17,100000335,4291344502,510007,2,103.4532
110537,2016-01-20,100000335,9730446421,510537,4,445.5072
111141,2019-08-29,100000335,8262662751,511141,5,510.9885
112328,2020-04-12,100000335,6697166886,512328,5,344.844
111909,2016-12-06,100000335,2876522496,511909,5,464.07
110151,2020-01-13,100000335,4584868492,510151,7,399.5838
112303,2017-07-18,100000335,4584868492,512303,8,456.6672
111817,2020-08-13,100000336,5509524170,511817,8,580.944
111617,2017-04-15,100000337,3126356136,511617,9,845.154
111235,2018-01-03,100000337,1489444777,511235,9,404.0496
109947,2021-01-16,100000338,5050067655,509947,1,66.2904
110617,2016-04-20,100000338,5127562193,510617,10,295.812
110658,2021-04-06,100000338,6228611532,510658,1,31.482
110721,2018-09-23,100000338,2113413915,510721,4,48.708
112479,2017-04-03,100000341,6182617964,512479,3,287.64
112819,2020-09-29,100000341,3795753080,512819,9,303.7986
113201,2021-06-21,100000341,6511971572,513201,1,45.0072
111764,2019-05-27,100000341,1737807900,511764,7,67.774
112087,2016-06-25,100000342,9313710898,512087,9,63.504
112601,2017-10-17,100000342,8619953091,512601,6,102.384
112084,2017-04-21,100000342,1336619171,512084,5,287.28
109960,2022-02-27,100000343,3123824581,509960,10,425.733
110750,2022-06-05,100000343,8694351166,510750,3,113.1117
111881,2018-03-20,100000343,5997626126,511881,6,230.181
111071,2018-09-15,100000344,2876522496,511071,6,580.836
112563,2021-10-24,100000344,2588421965,512563,1,15.3648
113212,2016-08-16,100000344,9730446421,513212,7,813.1704
110644,2021-02-26,100000344,1893735141,510644,6,51.3324
111913,2022-07-26,100000344,3405268556,511913,4,98.7072
112821,2018-04-13,100000344,5480721202,512821,8,228.144
112921,2018-01-22,100000344,4584868492,512921,10,595.386
113092,2018-06-03,100000344,9313710898,513092,7,53.2336
112674,2018-06-15,100000345,1319286996,512674,8,218.3664
111862,2018-04-22,100000345,6697166886,511862,2,143.8704
111290,2019-06-05,100000345,2240469836,511290,3,104.2362
113195,2022-04-11,100000345,1336619171,513195,8,495.3984
111632,2022-06-08,100000346,8143229140,511632,5,137.907
111262,2022-05-25,100000346,6697166886,511262,5,367.092
110652,2021-09-09,100000346,1284609276,510652,1,58.806
112973,2020-10-20,100000346,9873264896,512973,6,64.6866
109848,2017-06-16,100000360,8675740287,509848,10,369.182
111693,2021-08-20,100000360,9730446421,511693,10,1161.672
110534,2018-01-14,100000369,6697166886,510534,5,341.136
110623,2018-10-29,100000369,7010679527,510623,7,411.1296
111462,2022-03-15,100000369,6182617964,511462,9,844.56
111846,2022-08-02,100000377,3123824581,511846,10,395.01
112551,2019-09-08,100000377,9870137717,512551,2,17.82
113099,2016-11-24,100000377,6182617964,513099,4,367.2
111224,2021-09-30,100000378,5509524170,511224,5,375.06
110855,2020-10-08,100000378,2963300774,510855,2,142.5228
112499,2016-09-25,100000378,2430071492,512499,3,118.0452
113110,2022-02-22,100000378,2113413915,513110,10,115.62
109964,2021-08-09,100000379,2876522496,509964,3,293.412
112240,2019-09-30,100000379,6228611532,512240,9,280.476
111382,2022-03-07,100000379,6511971572,511382,3,140.7672
112314,2020-08-04,100000379,4327321762,512314,1,53.7922
110422,2021-03-05,100000380,5509524170,510422,4,306.432
110547,2021-10-17,100000380,2524845521,510547,6,378.0864
110558,2020-05-29,100000380,2113413915,510558,8,94.464
111613,2018-04-12,100000380,9223468295,511613,7,160.4736
110612,2019-10-12,100000381,9223468295,510612,5,115.818
112072,2019-11-02,100000381,6697166886,512072,5,359.676
110146,2020-08-16,100000382,2524845521,510146,5,301.944
112123,2016-11-29,100000382,4934584980,512123,10,513.912
109876,2019-07-05,100000383,5050067655,509876,9,602.64
110210,2020-10-06,100000383,5127562193,510210,1,29.88
112865,2017-03-09,100000383,1489444777,512865,6,286.56
113190,2021-01-30,100000383,7010679527,513190,7,446.88
111350,2022-03-08,100000383,2782517448,511350,1,45.77
112923,2019-01-28,100000383,2178891798,512923,8,145.36
112068,2022-08-19,100000383,8694351166,512068,9,349.83
111022,2019-09-10,100000400,9313710898,511022,6,46.0992
110410,2017-02-23,100000400,1489444777,510410,4,187.2192
111594,2016-01-05,100000400,8713824671,511594,4,190.512
113059,2020-01-08,100000400,8694351166,513059,7,266.6482
110918,2016-12-18,100000400,8262662751,510918,10,1076.922
110448,2022-07-20,100000401,2588421965,510448,8,122.9184
110597,2020-04-14,100000401,3795753080,510597,9,313.4943
110613,2016-07-29,100000402,7425260271,510613,2,68.0448
113040,2019-01-21,100000402,5997626126,513040,7,265.776
110935,2022-05-22,100000403,5997626126,510935,10,387.59
109824,2022-04-29,100000403,9730446421,509824,3,352.0944
109877,2020-05-26,100000403,3495221948,509877,7,858.5976
110018,2016-07-15,100000403,6182617964,510018,7,699.72
111271,2020-08-03,100000403,3390230025,511271,9,295.2936
110016,2016-03-28,100000404,2113413915,510016,9,102.951
111198,2021-12-26,100000404,9870137717,511198,6,55.242
111551,2017-09-29,100000404,7425260271,511551,4,131.8368
112197,2020-10-05,100000405,9223468295,512197,4,87.8784
111318,2021-04-14,100000405,2524845521,511318,2,120.7776
110564,2016-02-18,100000412,3795753080,510564,4,129.276
113179,2016-10-20,100000412,2876522496,513179,1,89.82
110301,2017-02-25,100000412,2240469836,510301,7,225.666
110176,2020-10-29,100000413,1893735141,510176,6,51.8616
111851,2020-03-07,100000413,6719567315,511851,4,187.6896
110596,2022-05-26,100000413,7425260271,510596,9,312.5808
111721,2018-08-22,100000420,4584868492,511721,1,60.7662
110914,2018-06-04,100000420,6697166886,510914,9,660.7656
112239,2021-01-07,100000421,6697166886,512239,9,634.068
112516,2022-08-31,100000421,1336619171,512516,6,363.888
112756,2021-07-24,100000421,7270957383,512756,3,85.0725
110128,2019-02-08,100000421,3795753080,510128,1,34.1145
110896,2017-06-05,100000421,9873264896,510896,7,72.4185
111109,2017-06-21,100000421,2524845521,511109,2,124.716
111782,2018-09-24,100000421,9870137717,511782,1,9.405
110783,2019-09-27,100000422,9730446421,510783,7,796.404
113156,2021-10-02,100000422,1336619171,513156,9,545.832
111637,2016-05-04,100000422,3495221948,511637,6,713.412
109979,2017-12-19,100000422,8262662751,509979,4,417.582
112306,2018-02-25,100000423,6697166886,512306,5,370.8
109852,2017-04-20,100000435,1489444777,509852,3,140.4144
110620,2017-06-19,100000435,3135576553,510620,8,46.0992
111926,2021-10-13,100000435,4327321762,511926,9,484.1298
110250,2018-12-03,100000435,7010679527,510250,4,250.2528
111401,2017-06-26,100000435,6697166886,511401,10,726.768
109856,2019-08-23,100000435,2240469836,509856,1,35.1036
110302,2016-08-25,100000436,3495221948,510302,4,495.6336
112399,2018-03-24,100000436,6228611532,512399,7,220.374
112296,2017-08-20,100000436,1489444777,512296,3,141.8472
110303,2022-07-16,100000437,5127562193,510303,9,260.8524
112569,2017-02-26,100000437,4291344502,512569,1,53.9514
111853,2017-04-12,100000437,3126356136,511853,3,290.709
110673,2021-11-02,100000437,5509524170,510673,2,154.812
111981,2021-02-28,100000437,1893735141,511981,5,42.777
113142,2022-04-17,100000443,1489444777,513142,6,277.9632
111718,2020-08-08,100000443,8694351166,511718,8,301.6312
112353,2019-11-14,100000443,2524845521,512353,9,573.0372
112971,2020-07-29,100000444,8713824671,512971,4,185.256
111694,2017-08-27,100000444,6697166886,511694,10,689.688
112813,2018-07-20,100000444,9730446421,512813,4,445.5072
110952,2021-10-19,100000444,5480721202,510952,9,246.078
111759,2017-05-13,100000444,3750666773,511759,5,371.07
111412,2018-04-02,100000445,9730446421,511412,10,1173.648
113030,2020-02-21,100000445,6719567315,513030,4,187.6896
110322,2017-03-06,100000445,7425260271,510322,7,243.1184
112828,2022-03-24,100000445,1319286996,512828,1,27.5772
111741,2020-11-06,100000445,6697166886,511741,5,363.384
112612,2020-04-02,100000446,1336619171,512612,6,352.3968
110449,2022-06-29,100000446,9870137717,510449,10,91.08
111251,2016-04-26,100000446,4327321762,511251,5,252.494
112759,2020-12-26,100000446,2178891798,512759,2,33.4328
110885,2021-09-27,100000451,2524845521,510885,5,318.354
112043,2016-07-07,100000451,2524845521,512043,9,573.0372
113168,2019-07-17,100000451,8675740287,513168,1,36.9182
110771,2021-07-08,100000451,4327321762,510771,9,479.1897
112177,2019-05-10,100000451,2926937052,512177,9,94.1094
112521,2019-03-26,100000451,2926937052,512521,5,52.283
111099,2019-04-07,100000452,6182617964,511099,10,948.6
110876,2022-09-21,100000452,2782517448,510876,7,297.9627
111342,2022-06-10,100000452,9313710898,511342,1,7.2912
112796,2016-04-10,100000452,5127562193,512796,9,250.0956
110132,2017-05-14,100000453,4934584980,510132,5,262.542
112509,2019-11-20,100000453,2113413915,512509,1,11.562
111292,2019-11-18,100000454,6697166886,511292,9,620.7192
109984,2017-04-08,100000454,2588421965,509984,10,147.312
111628,2022-05-08,100000454,6182617964,511628,9,853.74
111665,2019-08-17,100000454,7425260271,511665,7,230.7144
112707,2017-11-29,100000454,1489444777,512707,6,266.5008
112527,2019-07-02,100000455,8213207925,512527,6,135.432
110111,2016-10-20,100000456,9870137717,510111,3,28.512
112886,2022-07-09,100000456,3795753080,512886,7,241.3152
112245,2020-04-16,100000456,2524845521,512245,8,504.1152
111429,2016-07-24,100000475,5127562193,511429,4,108.7632
112456,2016-10-19,100000475,2926937052,512456,10,98.098
111827,2020-01-29,100000475,6182617964,511827,10,928.2
112134,2021-01-23,100000475,7833392032,512134,2,101.6652
110024,2017-10-27,100000475,5050067655,510024,8,487.4688
112373,2016-09-16,100000475,8675740287,512373,4,138.5384
111200,2019-09-07,100000476,3795753080,511200,8,258.552
111659,2016-01-03,100000476,6697166886,511659,7,467.208
110539,2016-12-06,100000476,6697166886,510539,7,467.208
110114,2020-09-09,100000476,3123824581,510114,6,237.006
112640,2021-10-13,100000476,9223468295,512640,5,107.46
111381,2021-05-18,100000477,1284609276,511381,10,540.54
111015,2020-11-11,100000477,2782517448,511015,10,416.507
110241,2016-11-05,100000477,1284609276,510241,7,378.378
112860,2018-01-19,100000477,7425260271,512860,9,290.2536
112603,2021-12-25,100000477,3962085980,512603,6,335.1348
113221,2021-08-05,100000477,6228611532,513221,5,144.69
112083,2020-09-07,100000478,9730446421,512083,5,568.86
110431,2022-04-15,100000489,2926937052,510431,5,49.049
111774,2017-05-15,100000489,5509524170,511774,6,435.708
113080,2017-02-03,100000489,1893735141,513080,9,72.2358
111879,2021-04-15,100000489,2524845521,511879,3,179.1972
111284,2019-11-24,100000489,6182617964,511284,10,928.2
113069,2019-10-14,100000489,1284609276,513069,4,216.216
110513,2020-04-15,100000498,1893735141,510513,2,16.9344
111379,2021-09-10,100000498,1284609276,511379,9,513.216
112680,2018-03-05,100000498,4398051135,512680,7,261.2064
112669,2020-03-22,100000498,3795753080,512669,7,241.3152
109822,2020-10-27,100000499,8213207925,509822,9,203.148
111310,2016-06-17,100000500,6697166886,511310,9,600.696
109914,2017-12-20,100000500,2588421965,509914,3,42.768
111687,2018-05-16,100000500,7270957383,511687,10,268.65
112895,2018-07-30,100000500,3135576553,512895,9,47.628
113012,2017-10-18,100000501,8619953091,513012,7,131.3928
111991,2016-06-07,100000501,9730446421,511991,2,237.1248
112138,2018-06-16,100000502,7270957383,512138,7,200.592
112466,2017-09-02,100000502,4584868492,512466,10,589.248
111976,2021-01-02,100000502,9870137717,511976,6,57.024
112144,2019-03-28,100000502,2876522496,512144,6,574.848
110693,2018-01-06,100000502,2926937052,510693,4,41.3952
110389,2018-03-22,100000502,3405268556,510389,8,195.3792
112191,2016-01-07,100000502,3495221948,512191,2,240.3072
112593,2017-11-28,100000502,5050067655,512593,10,642.816
110150,2019-05-11,100000518,6228611532,510150,7,202.566
111367,2017-04-22,100000518,1893735141,511367,8,64.2096
112450,2020-05-14,100000518,2113413915,512450,10,111.93
110867,2021-03-16,100000518,1893735141,510867,8,64.2096
111984,2016-11-09,100000518,9730446421,511984,7,762.8712
112493,2017-04-17,100000518,8262662751,512493,9,899.9991
110489,2022-03-02,100000519,4681342313,510489,4,119.6
112726,2016-06-15,100000519,4681342313,512726,5,149.5
112583,2019-05-09,100000519,4327321762,512583,8,439.12
110240,2017-03-31,100000520,2782517448,510240,4,170.2644
113169,2017-08-02,100000520,1737807900,513169,1,9.579
111690,2022-05-25,100000520,1489444777,511690,9,399.7512
110852,2019-08-10,100000520,5997626126,510852,2,73.563
112515,2017-09-13,100000520,2020397001,512515,2,42.966
113216,2019-03-22,100000521,4327321762,513216,6,309.5796
110215,2018-06-13,100000542,1319286996,510215,4,102.4296
110015,2017-12-29,100000542,4584868492,510015,3,167.5674
113210,2018-05-23,100000542,6661671897,513210,3,138.7659
110333,2017-03-26,100000542,1893735141,510333,2,16.0524
112657,2016-07-11,100000543,7270957383,512657,6,177.309
110584,2020-12-12,100000543,1319286996,510584,8,222.8688
111392,2016-11-30,100000543,9730446421,511392,4,474.2496
112268,2018-10-14,100000543,6228611532,512268,4,125.928
113029,2016-11-11,100000543,3126356136,513029,6,593.406
113152,2017-03-20,100000544,6182617964,513152,10,918
110974,2022-02-12,100000544,4934584980,510974,7,351.918
110753,2022-07-28,100000545,3135576553,510753,10,54.096
110140,2018-01-11,100000545,3495221948,510140,7,806.0304
110511,2022-09-16,100000545,9730446421,510511,2,220.3584
110326,2021-03-31,100000545,9313710898,510326,4,28.8512
111545,2021-10-11,100000545,1319286996,511545,4,103.5552
112348,2018-12-04,100000546,6182617964,512348,9,899.64
110115,2022-09-04,100000546,3495221948,510115,8,981.2544
113167,2019-01-26,100000546,7425260271,513167,8,277.8496
112430,2016-01-20,100000547,1336619171,512430,8,510.72
112764,2020-10-06,100000547,1284609276,512764,10,594
111796,2017-04-03,100000547,9313710898,511796,8,62.72
113145,2016-05-25,100000558,8213207925,513145,6,138.2832
111232,2016-06-12,100000558,2178891798,511232,2,35.2498
111288,2022-03-15,100000558,1284609276,511288,6,345.708
111479,2021-10-07,100000558,1319286996,511479,10,272.958
112915,2021-07-04,100000558,9223468295,512915,4,92.6544
111588,2018-03-07,100000559,8619953091,511588,8,138.0288
112429,2020-07-30,100000559,1284609276,512429,10,540.54
113232,2021-06-19,100000559,7270957383,513232,5,135.8175
110642,2022-04-01,100000559,1284609276,510642,4,216.216
111410,2019-01-14,100000559,2524845521,511410,6,358.3944
111618,2022-08-01,100000560,5127562193,511618,7,194.5188
112228,2019-09-19,100000560,7690258628,512228,5,101.9745
111490,2016-03-19,100000560,2588421965,511490,9,132.5808
112156,2019-01-24,100000560,1284609276,512156,8,441.936
112641,2018-08-07,100000560,6697166886,512641,10,689.688
110197,2021-05-24,100000561,6182617964,510197,6,581.4
110209,2018-08-20,100000561,6697166886,510209,7,493.164
110888,2020-03-27,100000561,3390230025,510888,3,95.418
110541,2017-09-10,100000562,3962085980,510541,8,466.488
110014,2019-10-30,100000562,7645689457,510014,10,90.06
110397,2019-03-04,100000563,6182617964,510397,9,918
110084,2022-09-23,100000563,9223468295,510084,5,119.4
110624,2016-08-09,100000563,6182617964,510624,6,612
112355,2020-04-20,100000563,6991736764,512355,3,59.4
112196,2019-04-27,100000563,6182617964,512196,7,714
110356,2021-01-06,100000564,3495221948,510356,10,1176.504
113200,2016-11-06,100000564,8143229140,513200,6,157.1304
111863,2018-04-13,100000565,1737807900,511863,4,38.316
111091,2017-10-30,100000565,4398051135,511091,1,36.1491
110152,2021-08-20,100000566,1284609276,510152,9,481.14
110494,2017-11-06,100000566,1489444777,510494,6,257.904
111231,2021-01-29,100000566,2963300774,511231,10,682.29
109872,2017-11-20,100000566,3795753080,509872,9,290.871
110434,2018-07-05,100000566,1489444777,510434,10,429.84
112672,2021-06-25,100000566,4327321762,512672,2,98.802
111999,2020-01-25,100000567,4327321762,511999,1,54.89
111477,2020-03-03,100000567,2524845521,511477,9,590.76
111052,2021-09-04,100000567,7425260271,511052,10,354.4
113219,2016-06-24,100000567,5050067655,513219,6,401.76
110125,2017-01-27,100000568,6228611532,510125,9,260.442
109881,2016-03-20,100000568,1737807900,509881,6,56.238
112854,2016-12-25,100000568,2113413915,512854,3,33.579
110921,2021-08-11,100000568,4291344502,510921,1,50.6142
112199,2018-09-11,100000569,9730446421,512199,6,718.56
111537,2016-06-09,100000569,9873264896,511537,4,43.56
111370,2018-08-19,100000569,3135576553,511370,8,47.04
111738,2016-05-26,100000569,1489444777,511738,6,286.56
113229,2019-12-22,100000569,9730446421,513229,1,119.76
110192,2022-01-04,100000570,4584868492,510192,4,220.968
110133,2016-12-30,100000570,3495221948,510133,5,563.22
109929,2017-01-30,100000570,3795753080,509929,3,96.957
110961,2022-02-22,100000571,1284609276,510961,9,523.908
112349,2016-03-17,100000571,4291344502,512349,9,490.5684
111654,2018-08-16,100000571,6648383061,511654,4,109.2112
112200,2017-05-23,100000571,9873264896,512200,10,106.722
111353,2022-04-20,100000571,1319286996,511353,4,110.3088
111627,2022-03-05,100000572,7645689457,511627,6,53.4672
110216,2016-12-14,100000572,8713824671,510216,6,274.104
112475,2022-03-17,100000572,2178891798,512475,4,68.3192
113010,2021-08-26,100000572,7833392032,513010,10,525.084
110965,2021-12-10,100000573,9873264896,510965,3,29.7297
111167,2016-01-09,100000573,6182617964,511167,6,556.92
112299,2019-09-02,100000573,3390230025,512299,4,121.8672
111673,2022-05-29,100000573,6991736764,511673,8,144.144
111667,2021-09-16,100000574,5997626126,511667,10,387.59
113136,2018-07-25,100000574,1489444777,513136,6,280.8288
112066,2017-01-24,100000574,4327321762,512066,3,161.3766
112577,2018-06-13,100000574,8694351166,512577,2,76.1852
111256,2016-05-03,100000575,2524845521,511256,10,603.888
110561,2021-11-10,100000575,2876522496,510561,8,734.528
111123,2021-05-03,100000576,4934584980,511123,5,273.714
112065,2020-07-04,100000576,1319286996,512065,8,220.6176
112740,2017-04-14,100000576,4934584980,512740,10,547.428
112598,2018-10-18,100000577,3123824581,512598,10,395.01
112896,2021-04-04,100000577,8948840620,512896,2,35.64
110082,2022-06-02,100000578,9873264896,510082,10,105.633
110126,2022-03-14,100000578,2430071492,510126,5,203.021
111916,2020-09-13,100000578,8262662751,511916,9,959.3397
111720,2022-08-07,100000578,8619953091,511720,8,147.1296
111619,2017-12-01,100000603,5480721202,511619,8,232.848
109857,2016-02-24,100000603,8948840620,509857,3,58.806
111728,2017-07-29,100000603,6697166886,511728,3,220.2552
112402,2020-06-11,100000603,3495221948,512402,7,867.3588
111349,2021-07-23,100000603,3405268556,511349,3,75.5568
111180,2017-08-01,100000604,2113413915,511180,2,24.6
112751,2020-01-23,100000604,8213207925,512751,8,190.08
110438,2017-12-02,100000604,7010679527,510438,5,319.2
112997,2017-06-24,100000605,1284609276,512997,1,53.46
109880,2022-04-06,100000605,1489444777,509880,8,343.872
111388,2020-03-08,100000605,5509524170,511388,6,430.92
110719,2016-12-17,100000606,2963300774,510719,2,137.9742
111082,2019-07-25,100000606,5050067655,511082,9,548.4024
112362,2018-08-06,100000606,6697166886,512362,2,134.9712
111888,2020-12-16,100000606,3123824581,511888,3,119.8197
110169,2021-07-11,100000616,9313710898,510169,7,49.392
110017,2019-08-13,100000616,1893735141,510017,4,31.752
110420,2018-08-13,100000616,5509524170,510420,5,359.1
112334,2019-02-13,100000616,9873264896,512334,9,88.209
110919,2017-02-08,100000617,6661671897,510919,3,146.3904
112388,2018-02-03,100000617,5509524170,512388,2,153.216
112247,2021-05-17,100000617,2020397001,512247,6,133.056
112319,2020-12-16,100000618,9873264896,512319,3,30.0564
112793,2021-03-03,100000618,9313710898,512793,9,64.9152
113237,2022-04-12,100000618,3495221948,513237,2,230.2944
111112,2020-05-09,100000618,2113413915,511112,6,67.896
111305,2020-02-23,100000618,6991736764,511305,5,91.08
109828,2022-05-13,100000618,6697166886,509828,1,68.2272
111476,2019-02-04,100000626,8675740287,511476,5,184.591
112982,2017-02-16,100000626,3962085980,512982,9,535.8474
110488,2020-05-26,100000627,1284609276,510488,3,160.38
111539,2020-07-10,100000627,4398051135,511539,8,279.864
110400,2021-04-07,100000627,9730446421,510400,7,754.488
110196,2016-11-27,100000628,7690258628,510196,4,80.7024
110372,2018-04-16,100000628,2020397001,510372,10,212.52
111110,2020-11-01,100000628,2524845521,511110,8,483.1104
112882,2022-01-14,100000628,5480721202,512882,4,108.192
112523,2016-09-23,100000640,2240469836,512523,9,290.142
111597,2021-11-17,100000640,7010679527,511597,6,344.736
111733,2022-08-08,100000640,1489444777,511733,7,300.888
113060,2018-12-31,100000640,6697166886,513060,10,667.44
112041,2018-04-15,100000641,1284609276,512041,4,213.84
111421,2020-05-09,100000641,2963300774,511421,3,204.687
111177,2017-06-18,100000641,5127562193,511177,8,215.136
110780,2017-09-01,100000641,2588421965,510780,9,128.304
112062,2017-02-28,100000641,2524845521,512062,9,531.684
112533,2021-06-21,100000641,2113413915,512533,9,99.63
110186,2016-10-30,100000642,6697166886,510186,2,137.9376
111260,2016-01-29,100000642,1893735141,511260,6,49.2156
113094,2019-01-15,100000642,2524845521,513094,5,305.226
110179,2016-11-04,100000642,6697166886,510179,7,482.7816
109981,2021-03-26,100000643,4327321762,509981,10,510.477
111857,2017-09-26,100000643,8241463559,511857,10,462.675
112969,2020-05-27,100000643,7425260271,512969,3,98.8776
110666,2022-09-24,100000655,3390230025,510666,2,66.2904
111458,2022-07-14,100000655,7425260271,511458,3,105.2568
112617,2020-06-08,100000655,6648383061,512617,1,27.5814
111470,2019-10-03,100000655,4398051135,511470,7,269.3691
112791,2020-08-19,100000656,9223468295,512791,10,231.636
112980,2018-12-23,100000656,2524845521,512980,2,127.3416
110978,2020-05-31,100000656,6182617964,510978,5,494.7
112965,2021-06-11,100000657,4291344502,512965,8,413.8128
109983,2019-01-23,100000657,1284609276,509983,9,497.178
109830,2016-09-25,100000657,1319286996,509830,6,157.0212
111003,2020-12-20,100000677,2113413915,511003,6,70.848
112080,2016-12-29,100000677,7270957383,512080,4,114.624
112321,2018-05-26,100000677,2430071492,512321,6,241.1136
113089,2022-02-19,100000677,3405268556,513089,10,244.224
110268,2018-04-26,100000677,2113413915,510268,9,106.272
111946,2020-08-13,100000677,9223468295,511946,8,183.3984
110696,2020-01-11,100000677,9223468295,510696,3,68.7744
111074,2019-04-16,100000678,2524845521,511074,1,61.0452
111030,2016-04-15,100000678,7425260271,511030,2,65.9184
110134,2017-09-26,100000679,2963300774,510134,7,493.5231
110344,2022-06-04,100000679,2963300774,510344,2,141.0066
110206,2018-12-23,100000679,1489444777,510206,1,44.4168
112961,2017-11-17,100000679,3390230025,512961,10,311.364
111516,2020-03-19,100000679,8213207925,511516,9,198.8712
112636,2020-10-11,100000679,1893735141,512636,1,8.2026
109825,2019-02-20,100000679,7833392032,509825,10,519.498
112324,2016-12-03,100000679,8675740287,512324,8,283.1664
111589,2017-03-23,100000680,7425260271,511589,5,171.884
111947,2018-11-25,100000680,2524845521,511947,2,127.3416
111511,2016-09-02,100000680,1489444777,511511,2,92.6544
110845,2022-01-29,100000680,1489444777,510845,6,277.9632
112817,2022-02-05,100000680,5997626126,512817,3,174.1635
110054,2021-07-24,100000693,2588421965,510054,8,124.1856
110079,2019-08-26,100000693,8262662751,510079,5,538.461
110761,2020-07-31,100000693,4327321762,510761,1,53.7922
110598,2017-08-22,100000693,2588421965,510598,4,62.0928
111297,2019-11-27,100000693,5050067655,511297,1,65.6208
110911,2019-10-09,100000693,3962085980,510911,10,601.524
110757,2020-05-07,100000694,3135576553,510757,5,28.224
110913,2018-01-19,100000694,9223468295,510913,5,114.624
